company_id;company_name;date_first_certified;date_certified;current_status;industry;industry_category;country;state;city;sector;size;website;assessment_year;overall_score;impact_area_community;impact_area_customers;impact_area_environment;impact_area_governance;impact_area_workers;certification_cycle
0013b00001p2maTAAQ;Mannion Daniels Limited;01/12/20;01/12/20;certified;Healthcare Providers;Health & Human Services;United Kingdom;Bath & North East Somerset;Bath;Service with Minor Environmental Footprint;50-249;www.manniondaniels.com;2019;100.4;15.3;36.2;8.2;12.2;28.3;1.0
001C000001giiQNIAY;Vanderburgh House;14/09/18;14/09/18;certified;Other;Health & Human Services;United States;Massachusetts;Worcester;Service with Significant Environmental Footprint;01-Sep;www.VanderburghHouse.com;2018;99.1;21.7;42.0;10.8;11.5;12.9;1.0
001C000000zj9OdIAI;Jitasa;16/10/12;21/03/19;certified;Accounting Services;Business Products & Services;United States;Idaho;Boise;Service with Minor Environmental Footprint;50-249;www.jitasagroup.com;2018;97.3;26.7;22.0;3.8;18.5;26.2;1.0
001C000000zj9OdIAI;Jitasa;16/10/12;12/12/16;certified;Accounting Services;Business Products & Services;United States;Idaho;Boise;Service with Minor Environmental Footprint;50-249;www.jitasagroup.com;2016;100.0;21.7;25.8;4.2;19.0;29.3;2.0
001C000000zj9OdIAI;Jitasa;16/10/12;31/10/14;certified;Accounting Services;Business Products & Services;United States;Idaho;Boise;Service with Minor Environmental Footprint;50-249;www.jitasagroup.com;2014;91.7;21.0;22.6;4.1;18.2;25.8;3.0
001C000000zj9OdIAI;Jitasa;16/10/12;16/10/12;certified;Accounting Services;Business Products & Services;United States;Idaho;Boise;Service with Minor Environmental Footprint;50-249;www.jitasagroup.com;2012;101.7;16.5;36.4;4.1;14.4;30.2;4.0
001C000001lMhlEIAS;HEIGHTS;22/10/21;22/10/21;certified;Home & Personal Care;Consumer Products & Services;United Kingdom;England;London;Wholesale/Retail;Oct-49;www.yourheights.com;2020;81.1;19.7;4.1;14.6;13.0;29.4;1.0
001C000001NtTyUIAV;Broughton Consulting, LLC;21/06/17;05/01/22;certified;Research & Design;Business Products & Services;United States;North Carolina;Durham;Service with Minor Environmental Footprint;01-Sep;www.broughton-consulting.com;2020;82.9;18.4;22.9;14.7;14.5;12.2;1.0
001C000001NtTyUIAV;Broughton Consulting, LLC;21/06/17;21/06/17;certified;Research & Design;Business Products & Services;United States;North Carolina;Durham;Service with Minor Environmental Footprint;0;www.broughton-consulting.com;2016;85.7;22.8;48.8;7.1;7.0;;2.0
001C000001P5kdmIAB;Payactiv, Inc.;16/11/15;17/02/20;certified;IT Software & Services/Web Design;Business Products & Services;United States;California;San Jose;Service with Minor Environmental Footprint;Oct-49;www.payactiv.com;2019;103.4;11.7;47.2;4.4;18.7;21.1;1.0
001C000001P5kdmIAB;Payactiv, Inc.;16/11/15;16/11/15;certified;IT Software & Services/Web Design;Business Products & Services;United States;California;San Jose;Service with Minor Environmental Footprint;Oct-49;www.payactiv.com;2015;91.2;15.7;36.4;4.4;11.8;23.0;2.0
001C000001nkZDaIAM;Espacios Humanos;20/12/21;20/12/21;certified;Nonprofit Consulting & Fundraising;Business Products & Services;Chile;Bío Bío Region;San Pedro de La Paz;Service with Minor Environmental Footprint;01-Sep;espacioshumanos.mykajabi.com;2021;100.6;18.6;25.8;10.8;17.2;27.9;1.0
001C000001Q2ZSWIA3;Paper On The Rocks;23/06/17;08/12/21;certified;Office Products & Printing;Business Products & Services;Netherlands The;Utrecht;Amersfoort;Wholesale/Retail;01-Sep;www.paperontherocks.com;2020;83.3;19.2;3.9;32.5;15.5;11.9;1.0
001C000001Q2ZSWIA3;Paper On The Rocks;23/06/17;23/06/17;certified;Office Products & Printing;Business Products & Services;Netherlands The;Utrecht;Amersfoort;Wholesale/Retail;0;www.paperontherocks.com;2017;88.9;46.4;0.0;25.7;16.8;;2.0
001C000001R2G5EIAV;Neighbourhood Group of Companies;14/03/16;14/05/18;certified;Restaurant;Restaurant, Hospitality & Travel;Canada;Ontario;Guelph;Service with Significant Environmental Footprint;50-249;www.neighbourhoodgroup.com;2017;98.7;47.9;0.0;18.9;13.2;18.6;1.0
001C000001R2G5EIAV;Neighbourhood Group of Companies;14/03/16;14/03/16;certified;Restaurant;Restaurant, Hospitality & Travel;Canada;Ontario;Guelph;Service with Significant Environmental Footprint;50-249;www.neighbourhoodgroup.com;2016;87.5;42.5;0.0;19.4;7.9;17.7;2.0
001C000001dfhZjIAI;bigtruck®;15/03/18;10/03/22;certified;Apparel, Footwear & Accessories;Consumer Products & Services;United States;California;Truckee;Wholesale/Retail;01-Sep;www.bigtruck.com;2021;81.7;19.7;2.9;18.9;17.1;22.9;1.0
001C000001dfhZjIAI;bigtruck®;15/03/18;15/03/18;certified;Apparel, Footwear & Accessories;Consumer Products & Services;United States;California;Truckee;Wholesale/Retail;Oct-49;www.bigtruck.com;2017;86.2;24.6;0.0;21.3;17.7;22.6;2.0
001C000001h03MuIAI;BUNNYMONEY, Inc.;26/10/21;26/10/21;certified;Merchant Services;Business Products & Services;United States;California;San Francisco;Service with Minor Environmental Footprint;0;www.bunny.money;2020;125.1;68.3;40.9;1.3;14.5;;1.0
001C000001SIMeBIAX;Fill it Forward;24/03/16;07/10/21;certified;Other;Business Products & Services;Canada;Ontario;Guelph;Wholesale/Retail;Oct-49;www.fillitforward.com;2021;114.4;43.4;4.4;26.0;14.6;25.7;1.0
001C000001SIMeBIAX;Fill it Forward;24/03/16;31/07/18;certified;Other;Business Products & Services;Canada;Ontario;Guelph;Wholesale/Retail;01-Sep;www.fillitforward.com;2018;81.8;19.7;0.0;28.5;11.5;21.9;2.0
001C000001SIMeBIAX;Fill it Forward;24/03/16;24/03/16;certified;Other;Business Products & Services;Canada;Ontario;Guelph;Wholesale/Retail;01-Sep;www.fillitforward.com;2015;84.8;18.0;0.0;30.3;12.6;23.8;3.0
001C000001SzwcrIAB;Imfusio;31/05/19;31/05/19;certified;Management and Financial Consulting;Business Products & Services;France;Île-de-France;Paris;Service with Minor Environmental Footprint;Oct-49;www.imfusio.com;2018;111.9;26.1;28.3;6.4;17.4;33.6;1.0
001C000001h3OwmIAE;IDNet;15/05/20;15/05/20;certified;Telecommunications;Business Products & Services;United Kingdom;Hertfordshire;Hitchin;Service with Minor Environmental Footprint;Oct-49;www.idnet.net- (no B Hive);2019;87.2;20.7;3.7;10.4;17.6;34.6;1.0
001C000001h3U6YIAU;Luxelare;27/06/18;27/06/18;certified;Agricultural Services;Agriculture;Mexico;Sinaloa;Los Mochis;Service with Minor Environmental Footprint;Oct-49;www.luxelare.com;2018;81.5;18.8;0.0;22.2;11.3;29.0;1.0
001C000001TaSKdIAN;PRACTICE Benefit Corp;18/05/16;27/11/19;certified;Education & Training Services;Education & Training Services;United States;New York;New York;Service with Minor Environmental Footprint;Oct-49;www.practicebc.com;2019;104.0;20.2;41.1;3.5;19.9;19.2;1.0
001C000001TaSKdIAN;PRACTICE Benefit Corp;18/05/16;18/05/16;certified;Education & Training Services;Education & Training Services;United States;New York;New York;Service with Minor Environmental Footprint;Oct-49;www.practicebc.com;2016;121.2;19.4;52.1;4.4;19.9;25.4;2.0
001C000001iCzDaIAK;New England Biolabs, Inc.;13/01/21;13/01/21;certified;Industrial Manufacturing;Business Products & Services;United States;Massachusetts;Ipswich;Manufacturing;250-999;www.neb.com;2019;81.0;19.1;3.6;19.4;6.7;32.0;1.0
001C000001fhFGMIA2;Urban Foundry Ltd.;13/07/18;13/07/18;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United Kingdom;Wales;Swansea;Service with Minor Environmental Footprint;01-Sep;www.urbanfoundry.co.uk;2018;81.5;25.4;21.1;6.0;5.9;22.8;1.0
001C000001UjCulIAF;High Impact Financial Analysis, LLC;21/06/16;26/07/18;certified;Other;Financial Services;United States;New York;Albany;Service with Minor Environmental Footprint;01-Sep;www.highimpactanalysis.com;2018;92.5;20.3;30.3;3.2;10.7;27.7;1.0
001C000001UjCulIAF;High Impact Financial Analysis, LLC;21/06/16;21/06/16;certified;Other;Financial Services;United States;New York;Albany;Service with Minor Environmental Footprint;01-Sep;www.highimpactanalysis.com;2016;86.1;22.9;31.5;3.7;10.4;17.6;2.0
001C000001iD9uLIAS;HOJAVERDE CIA. LTDA.;11/12/18;11/12/18;certified;Agricultural Services;Agriculture;Ecuador;Pichincha Province;Cayambe;Agriculture/Growers;250-999;hojaverde.com.ec;2018;121.2;53.6;;35.6;8.0;23.9;1.0
0013b00001t96s3AAA;Karfu Ltd;11/02/22;11/02/22;certified;IT Software & Services/Web Design;Business Products & Services;United Kingdom;London Borough of Richmond upon Thames;London;Service with Minor Environmental Footprint;01-Sep;www.karfu.com;2021;95.9;19.1;2.6;21.8;20.2;32.0;1.0
001C000001UkwabIAB;Northwest Permanente;23/09/16;27/07/18;certified;Healthcare Providers;Health & Human Services;United States;Oregon;Portland;Service with Minor Environmental Footprint;1000;nwpermanente.com;2018;134.5;20.7;30.0;4.9;16.4;62.4;1.0
001C000001UkwabIAB;Northwest Permanente;23/09/16;23/09/16;certified;Healthcare Providers;Health & Human Services;United States;Oregon;Portland;Service with Minor Environmental Footprint;1000;nwpermanente.com;2016;131.2;21.7;26.4;2.5;12.9;67.7;2.0
001C000001iDXNhIAO;The Beeswax Wrap Company Ltd;20/05/19;20/05/19;certified;Machinery & Equipment;Business Products & Services;United Kingdom;Gloucestershire;Nailsworth;Manufacturing;01-Sep;www.beeswaxwraps.co.uk;2018;90.5;19.9;;44.1;6.1;20.3;1.0
0013b00001srcPLAAY;Tusko;17/12/21;17/12/21;certified;IT Software & Services/Web Design;Business Products & Services;United Kingdom;Bristol;Bristol;Service with Minor Environmental Footprint;01-Sep;www.tusko.co.uk;2020;87.0;18.1;2.6;10.0;19.7;36.4;1.0
001C000001iDoTOIA0;Sustenta Consultores SpA;07/01/19;07/01/19;certified;Management and Financial Consulting;Business Products & Services;Chile;Santiago Metropolitan Region;Santiago;Service with Minor Environmental Footprint;01-Sep;www.sus-tenta.cl;2018;83.5;19.6;17.0;6.8;8.0;31.8;1.0
001C000001iDoTDIA0;Marketgreen;04/01/19;04/01/19;certified;Recycling Services & Waste Management;Energy & Environmental Services;Chile;metropolitana;Santiago;Service with Minor Environmental Footprint;01-Sep;www.marketgreen.cl;2018;85.2;25.1;;34.6;11.0;14.3;1.0
001C000001iDoTZIA0;Women in Management;28/11/18;28/11/18;certified;Management and Financial Consulting;Business Products & Services;Chile;Santiago Metropolitan Region;Santiago;Service with Minor Environmental Footprint;0;www.wimchile.com;2018;81.4;45.6;15.5;5.1;15.1;;1.0
001C000001UyAymIAF;The Playmakers;29/11/17;20/12/21;certified;Research & Design;Business Products & Services;Netherlands The;Utrecht;Utrecht;Service with Minor Environmental Footprint;0;theplaymakers.nl;2019;107.8;32.7;51.1;7.0;16.9;;1.0
001C000001UyAymIAF;The Playmakers;29/11/17;29/11/17;certified;Research & Design;Business Products & Services;Netherlands The;Utrecht;Utrecht;Service with Minor Environmental Footprint;0;theplaymakers.nl;2017;82.8;41.3;21.6;7.2;12.7;;2.0
001C000001VNRpwIAH;Adara Partners (Australia) Pty Limited;15/06/17;21/12/20;certified;Other;Business Products & Services;Australia;New South Wales;The Rocks;Service with Minor Environmental Footprint;01-Sep;www.adarapartners.org;2020;99.9;50.7;2.9;13.1;7.5;25.5;1.0
001C000001VNRpwIAH;Adara Partners (Australia) Pty Limited;15/06/17;15/06/17;certified;Other;Business Products & Services;Australia;New South Wales;The Rocks;Service with Minor Environmental Footprint;01-Sep;www.adarapartners.org;2017;91.7;56.7;0.0;6.2;10.1;18.7;2.0
001C000001WDpRwIAL;Good Planet Innovation;11/10/18;11/10/18;certified;Film & Music Production;Media;United States;California;Los Angeles;Service with Minor Environmental Footprint;01-Sep;goodplanet.green;2018;92.2;25.9;19.5;8.8;20.5;17.3;1.0
0013b00001xX9baAAC;Flexi-Hex Ltd;11/02/22;11/02/22;certified;Office Products & Printing;Business Products & Services;United Kingdom;Cornwall;Porthleven;Wholesale/Retail;Oct-49;www.flexi-hex.com;2021;89.7;16.2;1.3;35.2;14.4;22.4;1.0
001C0000019vBOhIAM;Alaska Glacial Mud Co.;31/03/14;28/03/22;certified;Home & Personal Care;Consumer Products & Services;United States;Alaska;Cordova;Wholesale/Retail;0;www.alaskaglacialmud.com;2021;108.0;77.5;3.0;9.5;17.9;;1.0
001C0000019vBOhIAM;Alaska Glacial Mud Co.;31/03/14;21/08/18;certified;Home & Personal Care;Consumer Products & Services;United States;Alaska;Cordova;Wholesale/Retail;0;www.alaskaglacialmud.com;2018;80.0;56.0;0.0;11.9;12.1;;2.0
001C0000019vBOhIAM;Alaska Glacial Mud Co.;31/03/14;02/05/16;certified;Home & Personal Care;Consumer Products & Services;United States;Alaska;Cordova;Wholesale/Retail;0;www.alaskaglacialmud.com;2016;132.0;87.3;0.0;32.4;12.3;0.0;3.0
001C0000019vBOhIAM;Alaska Glacial Mud Co.;31/03/14;31/03/14;certified;Home & Personal Care;Consumer Products & Services;United States;Alaska;Cordova;Wholesale/Retail;0;www.alaskaglacialmud.com;2014;84.9;45.0;0.0;31.3;8.4;0.0;4.0
001C000001WjQY3IAN;Colibri Digital Marketing;20/09/16;14/01/20;certified;Marketing & Communications Services;Business Products & Services;United States;California;San Francisco;Service with Minor Environmental Footprint;0;www.colibridigitalmarketing.com;2019;112.2;66.4;24.4;10.1;11.2;;1.0
001C000001WjQY3IAN;Colibri Digital Marketing;20/09/16;20/09/16;certified;Marketing & Communications Services;Business Products & Services;United States;California;San Francisco;Service with Minor Environmental Footprint;0;www.colibridigitalmarketing.com;2016;84.9;44.7;16.9;15.4;7.9;;2.0
001C000001itPrZIAU;Danone ELN Greater China;07/05/20;07/05/20;certified;Food & Beverage;Consumer Products & Services;China;Shanghai;Shanghai;Wholesale/Retail;250-999;www.danone.com.cn/brands/early-life-nutrition.html;2018;88.2;22.3;3.7;25.3;11.1;25.6;1.0
001C000001ci08GIAQ;DISRUPTIVO;15/12/17;15/12/17;certified;Other;Business Products & Services;Mexico;Ciudad de México;Ciudad de México;Service with Minor Environmental Footprint;01-Sep;disruptivo.tv;2017;93.8;25.5;27.2;3.0;16.3;21.8;1.0
001C000001eZrwuIAC;Nada;26/04/18;26/08/21;certified;Food & Beverage;Consumer Products & Services;Canada;British Columbia;Vancouver;Wholesale/Retail;Oct-49;www.nadagrocery.com;2021;109.1;46.2;1.8;30.0;13.6;17.2;1.0
001C000001eZrwuIAC;Nada;26/04/18;26/04/18;certified;Food & Beverage;Consumer Products & Services;Canada;British Columbia;Vancouver;Wholesale/Retail;01-Sep;www.nadagrocery.com;2018;93.3;45.2;0.0;28.0;6.0;14.1;2.0
001C000001Wv79nIAB;Avocado Green Mattress;05/05/20;05/05/20;certified;Housewares, Home Furnishings, & Accessories;Consumer Products & Services;United States;New Jersey;Hoboken;Wholesale/Retail;50-249;www.avocadogreenmattress.com;2019;126.2;44.4;3.2;41.9;14.6;21.9;1.0
001C000001Xdz07IAB;Nia Impact Advisors, LLC;26/09/17;11/03/22;certified;Other;Financial Services;United States;California;Oakland;Service with Minor Environmental Footprint;01-Sep;www.niaglobalsolutions.com;2021;169.4;38.4;64.4;13.1;20.5;32.9;1.0
001C000001Xdz07IAB;Nia Impact Advisors, LLC;26/09/17;26/09/17;certified;Other;Financial Services;United States;California;Oakland;Service with Minor Environmental Footprint;01-Sep;www.niaglobalsolutions.com;2017;153.9;54.3;52.1;15.1;8.6;23.8;2.0
001C000001XeM3AIAV;Brinkman Real Estate;07/02/18;12/03/21;certified;Real Estate Development;Building;United States;Colorado;Fort Collins;Service with Significant Environmental Footprint;Oct-49;www.brinkmanre.com;2019;86.7;12.0;3.3;34.0;14.2;23.2;1.0
001C000001XeM3AIAV;Brinkman Real Estate;07/02/18;07/02/18;certified;Real Estate Development;Building;United States;Colorado;Fort Collins;Service with Significant Environmental Footprint;Oct-49;www.brinkmanre.com;2017;82.3;34.5;0.0;19.8;5.9;22.1;2.0
001C000001itmeVIAQ;Quales Group;13/05/21;13/05/21;certified;IT Software & Services/Web Design;Business Products & Services;Argentina;Buenos Aires Province;Ciudad Autónoma de Buenos Aires;Service with Minor Environmental Footprint;50-249;www.qualesgroup.com;2020;88.4;24.4;3.7;9.8;20.3;29.9;1.0
001C000001XSZ58IAH;Cooperativa Magis;09/05/18;09/05/18;certified;Education & Training Services;Education & Training Services;Argentina;Salta Province;Salta;Service with Minor Environmental Footprint;0;www.incubadoramagis.org;2017;82.2;25.3;31.5;9.0;16.4;;1.0
001C000001iuXc3IAE;Soluciones Ecológicas;05/10/20;05/10/20;certified;Home & Personal Care;Consumer Products & Services;Paraguay;Capital;Asuncion;Service with Significant Environmental Footprint;01-Sep;www.solucionesecologicas.com.py;2019;90.9;21.8;2.7;43.8;8.0;14.4;1.0
001C000001iuguvIAA;ORIA CAPITAL;17/03/20;17/03/20;certified;Equity Investor - Emerging Markets;Financial Services;Brazil;SAO PAULO;São Paulo;Service with Minor Environmental Footprint;01-Sep;www.oriacapital.com.br;2019;90.4;16.7;22.3;7.4;15.1;28.8;1.0
001C000001YEQatIAH;Ndevr Environmental;24/07/17;30/03/22;certified;Sustainability Consulting;Business Products & Services;Australia;Victoria;Melbourne;Service with Minor Environmental Footprint;Oct-49;www.ndevrenvironmental.com.au;2020;103.5;23.3;21.0;16.5;15.3;27.1;1.0
001C000001YEQatIAH;Ndevr Environmental;24/07/17;24/07/17;certified;Sustainability Consulting;Business Products & Services;Australia;Victoria;Melbourne;Service with Minor Environmental Footprint;Oct-49;www.ndevrenvironmental.com.au;2016;80.1;17.7;16.9;10.4;8.7;26.4;2.0
001C000001bToHSIA0;Ecofactory;04/04/18;04/04/18;certified;Housewares, Home Furnishings, & Accessories;Consumer Products & Services;Argentina;Buenos Aires;Vicente Lopez;Manufacturing;50-249;ecofactory.com.ar;2017;93.0;19.6;0.0;50.5;6.3;16.6;1.0
001C000001YFhxRIAT;ByFusion Global, Inc;13/03/18;13/03/18;certified;Recycling Services & Waste Management;Energy & Environmental Services;United States;California;Gardena;Manufacturing;01-Sep;www.byfusion.com;2018;94.3;22.9;0.0;36.0;16.0;19.4;1.0
001C000001YH6ugIAD;Workit Health, Inc.;31/12/17;20/12/17;certified;Healthcare Providers;Health & Human Services;United States;Michigan;Ann Arbor;Service with Minor Environmental Footprint;01-Sep;workithealth.com;2017;81.1;24.7;11.6;7.2;13.6;24.0;1.0
0013b00001qF0trAAC;FRANC INC;01/03/22;01/03/22;certified;Apparel, Footwear & Accessories;Consumer Products & Services;Canada;Ontario;Toronto;Wholesale/Retail;0;wearfranc.com;2021;95.2;50.4;4.6;23.8;16.1;;1.0
001C000001ivCHMIA2;RAW Travel;23/09/19;23/09/19;certified;Travel & Leisure;Restaurant, Hospitality & Travel;Australia;Victoria;Mornington;Service with Minor Environmental Footprint;Oct-49;rawtravel.com;2018;80.7;27.2;;8.9;15.1;29.3;1.0
001C000001ivH2yIAE;Simple Switch;13/01/21;13/01/21;certified;Other;Business Products & Services;United States;Colorado;Broomfield;Service with Minor Environmental Footprint;0;simpleswitch.org;2019;80.0;39.6;21.6;6.7;12.0;;1.0
001C000001YtIAbIAN;Havas London;27/08/18;04/11/21;certified;Other;Media;United Kingdom;London;London;Service with Minor Environmental Footprint;50-249;kx.havas.com/havas-london/;2020;88.5;15.9;3.6;17.3;17.9;33.5;1.0
001C000001YtIAbIAN;Havas London;27/08/18;27/08/18;certified;Other;Media;United Kingdom;London;London;Service with Minor Environmental Footprint;50-249;kx.havas.com/havas-london/;2017;84.3;23.6;0.1;12.8;17.7;29.9;2.0
